;word;joy;fear;sadness;anger;surprise;disgust;polarity_negative;polarity_positive
2187;chevaucher;0;0;0;0;0;0;1;0
2188;chevelu;0;0;0;0;0;1;1;0
2189;cheveu;0;0;0;0;0;0;0;1
2190;cheville;0;0;0;0;0;0;0;1
2191;chevreuil;0;0;0;0;0;0;1;0
2192;chevron;0;0;0;0;0;0;0;1
2193;chevronner;0;0;0;0;0;0;0;1
2194;chewing gum;0;0;0;0;0;0;0;1
2195;chic;1;0;0;0;0;0;0;1
2196;chichi;0;0;0;0;0;1;1;0
2197;chien;0;0;0;0;0;0;0;1
2198;chien garde;0;1;0;0;0;0;0;1
2199;chien|chienne;0;1;1;1;0;1;1;0
2200;chiffonner;0;0;0;1;0;0;1;0
2201;chiffre;0;0;0;0;0;0;0;1
2202;chignon;0;0;0;0;0;0;0;1
2203;chimie;0;0;0;0;0;0;0;1
2204;chimiste;0;0;0;0;0;0;0;1
2205;chimère;0;1;0;0;1;0;1;0
2206;chine;0;0;0;0;0;0;0;1
2207;chinook;0;0;0;0;0;0;1;0
2208;chiot;0;0;0;0;0;0;0;1
2209;chiquer;0;0;0;0;0;1;1;0
2210;chirurgie;0;1;1;0;0;0;1;0
2211;chirurgien;0;0;0;0;0;0;0;1
2212;chloroforme;0;1;0;0;0;1;1;0
2213;choc;0;1;0;1;1;0;1;0
2214;chochotte;0;1;0;0;0;1;1;0
2215;chocolat;0;0;0;0;0;0;0;1
2216;chocolat;0;0;0;0;0;0;0;1
2217;choisir;0;0;0;0;0;0;0;1
2218;choix;0;0;0;0;0;0;0;1
2219;choléra;0;1;1;0;0;1;1;0
2220;choper;0;1;0;1;1;0;1;0
2221;choral;1;0;0;0;0;0;0;1
2222;chorale;0;0;0;0;0;0;0;1
2223;chose;0;1;0;1;0;1;1;0
2224;chou;0;0;0;0;0;0;0;1
2225;choucroute;0;0;0;0;0;0;1;0
2226;chouette;1;0;0;0;0;0;0;1
2227;chromatique;0;0;0;0;0;0;0;1
2228;chromatographie;0;0;0;0;0;0;0;1
2229;chromosome;0;0;0;0;0;0;0;1
2230;chronique;0;0;0;0;0;0;0;1
2231;chronographe;0;0;0;0;0;0;0;1
2232;chronologique;0;0;0;0;0;0;0;1
2233;chronomètre;0;0;0;0;0;0;0;1
2234;chuchotement;0;1;0;0;0;0;1;0
2235;chuchoter;0;1;0;0;0;0;1;0
2236;chut;0;0;0;0;0;0;1;0
2237;chuter;0;1;1;0;1;0;1;0
2238;chutney;0;0;0;0;0;0;0;1
2239;châle;0;0;0;0;0;0;0;1
2240;châtaigne;0;0;0;0;0;0;0;1
2241;châtaignier;0;0;0;0;0;0;0;1
2242;châtain;0;0;0;0;0;0;0;1
2243;château;0;0;0;0;0;0;0;1
2244;châtiment;0;1;1;1;0;0;1;0
2245;chèque;0;0;0;0;0;0;0;1
2246;chère;0;0;1;0;0;0;1;0
2247;chèvre;0;0;0;0;0;0;0;1
2248;chèvrefeuille;0;0;0;0;0;0;0;1
2249;chéri;0;0;0;0;0;0;0;1
2250;chérir;0;0;1;0;0;0;0;1
2251;chétif;0;1;1;0;0;1;1;0
2252;chêne;0;0;0;0;0;0;0;1
2253;chômage;0;1;1;0;0;0;1;0
2254;chômeur;0;1;1;0;0;0;1;0
2255;ci joindre;0;0;0;0;0;0;0;1
2256;cible;0;1;1;0;0;0;1;0
2257;cibler;0;1;0;0;0;0;1;0
2258;cicatrice;0;1;1;1;0;1;1;0
2259;cicatrisation;0;0;0;0;0;0;0;1
2260;cicatriser;0;0;0;0;0;0;0;1
2261;cidre;0;0;0;0;0;0;0;1
2262;ciel;0;0;0;0;0;0;0;1
2263;cierge;0;0;0;0;0;0;0;1
2264;cieux;0;0;0;0;0;0;0;1
2265;cieux;0;0;0;0;0;0;0;1
2266;cigare;0;0;0;0;0;1;1;0
2267;cigarette;0;0;0;0;0;1;1;0
2268;ciguë;0;1;0;0;0;1;1;0
2269;cil;0;1;0;1;0;0;1;0
2270;cime;0;0;0;0;0;0;0;1
2271;ciment;0;0;0;0;0;0;0;1
2272;cimenter;0;0;0;0;0;0;1;0
2273;cimetière;0;1;1;0;0;0;1;0
2274;cinglant;0;1;0;1;1;0;1;0
2275;cingler;0;1;0;0;1;1;1;0
2276;cinéma;0;0;0;0;0;0;0;1
2277;cinématique;0;0;0;0;0;0;0;1
2278;cinématographie;0;0;0;0;0;0;0;1
2279;cirage;0;0;0;0;0;0;0;1
2280;circoncision;0;1;0;0;0;0;1;0
2281;circonférence;0;0;0;0;0;0;0;1
2282;circonférentiel;0;0;0;0;0;0;0;1
2283;circonscription;0;0;0;0;0;0;0;1
2284;circonscrire;0;1;1;0;0;0;1;0
2285;circonstance;0;0;0;0;1;0;0;1
2286;circonstanciel;0;0;0;0;0;0;0;1
2287;circonvolution;0;0;0;0;0;0;0;1
2288;circuit;0;0;0;0;0;0;0;1
2289;circulaire;0;0;0;0;0;0;0;1
2290;circuler;0;0;0;0;0;0;0;1
2291;cirer;0;0;0;0;0;0;0;1
2292;cireur;0;0;0;0;0;1;1;0
2293;cireux;0;0;0;0;0;1;1;0
2294;cirque;0;0;0;0;0;0;1;0
2295;cirrus;0;0;1;0;0;0;1;0
2296;cisaille;0;1;0;0;0;0;1;0
2297;ciseau;0;0;0;1;0;0;1;0
2298;ciseler;0;0;0;1;0;0;1;0
2299;citadelle;0;0;0;0;0;0;0;1
2300;citation comparaître;0;1;0;1;0;0;1;0
2301;citer comparaître;0;1;0;1;0;0;1;0
2302;citoyen;0;0;0;0;0;0;0;1
2303;citrine;0;0;0;0;0;0;1;0
2304;citron;0;0;0;0;0;1;1;0
2305;citron;0;0;0;0;0;1;1;0
2306;cité;0;0;0;0;0;0;0;1
2307;civet;0;0;0;0;0;0;0;1
2308;civil;0;0;0;0;0;0;0;1
2309;civilisation;0;0;0;0;0;0;0;1
2310;civiliser;0;0;0;0;0;0;0;1
2311;civilité;0;0;0;0;0;0;0;1
2312;civique;0;0;0;0;0;0;0;1
2313;civière;0;1;1;0;0;0;1;0
2314;clair;0;0;0;0;0;0;0;1
2315;clair lune;0;0;0;0;0;0;0;1
2316;claire;0;0;0;0;0;0;0;1
2317;clairière;0;0;0;0;0;0;0;1
2318;clairon;0;0;0;0;0;0;0;1
2319;clairsemer;0;0;1;0;0;0;1;0
2320;clairvoyant;0;0;0;0;0;0;0;1
2321;clamer;0;0;0;1;1;1;1;0
2322;clameur;0;0;0;1;1;1;1;0
2323;clan;0;0;0;0;0;0;0;1
2324;clandestin;0;1;1;0;0;0;1;0
2325;clandestinement;0;1;0;0;0;0;1;0
2326;clapet;0;0;0;1;0;1;1;0
2327;clapier;0;1;1;0;0;0;1;0
2328;claque;0;0;0;1;1;0;1;0
2329;claquement;0;1;0;0;1;0;1;0
2330;claquer;0;1;0;1;1;0;1;0
2331;clarifier;0;0;0;0;0;0;0;1
2332;clarinette;0;0;0;0;0;0;0;1
2333;clarté;0;0;0;0;0;0;0;1
2334;classe;0;0;0;0;0;0;0;1
2335;classer;0;0;0;0;0;0;0;1
2336;classeur;0;0;0;0;0;0;0;1
2337;classification;0;1;1;1;0;0;1;0
2338;classique;0;0;0;0;0;0;0;1
2339;clause;0;0;0;0;0;0;0;1
2340;clause restrictif;0;0;0;0;0;0;0;1
2341;clavecin;0;0;0;0;0;0;0;1
2342;clef;0;0;0;0;0;0;0;1
2343;clef voûte;0;0;0;0;0;0;0;1
2344;clergé;0;0;0;0;0;0;0;1
2345;clic;0;0;0;0;1;0;0;1
2346;client;0;0;0;0;0;0;0;1
2347;clientèle;0;0;0;0;0;0;0;1
2348;clignement ?il;0;0;0;0;0;0;0;1
2349;cligner ?il;0;0;0;0;0;0;0;1
2350;clignotant;0;0;0;0;1;0;1;0
2351;clignoter;0;0;0;0;0;0;0;1
2352;climat;0;0;0;0;0;0;0;1
2353;climatologie;0;0;0;0;0;0;0;1
2354;clinquant;0;0;0;0;0;0;1;0
2355;clip;0;0;0;0;0;0;0;1
2356;clipper;0;0;0;0;0;0;1;0
2357;clique;0;0;0;0;0;0;0;1
2358;cliquer;0;0;0;0;1;0;0;1
2359;cliquet;0;0;0;0;0;0;0;1
2360;cliqueter;0;1;0;0;1;0;1;0
2361;cliquetis;0;1;0;0;1;0;1;0
2362;clivage;0;1;1;0;0;0;1;0
2363;clochard;0;1;1;0;0;1;1;0
2364;cloche;0;0;0;0;0;0;0;1
2365;clocher;0;0;0;0;0;0;0;1
2366;cloque;0;0;0;0;0;1;1;0
2367;clore;0;0;1;0;0;0;1;0
2368;clou;0;0;0;0;0;0;1;0
2369;clou;0;0;0;0;0;0;1;0
2370;clou finition;0;0;0;0;0;0;0;1
2371;clou girofle;0;0;0;0;0;1;1;0
2372;clouter;0;0;0;0;0;0;1;0
2373;clown;0;0;0;0;1;0;0;1
2374;cloître;0;0;1;0;0;0;1;0
2375;club;0;0;0;0;0;0;0;1
2376;club house;0;0;0;0;0;0;0;1
2377;clé;0;0;0;0;0;0;0;1
2378;clé main;0;0;0;0;0;0;0;1
2379;clémence;0;0;0;0;0;0;0;1
2380;clément;1;0;0;0;0;0;0;1
2381;clôturer;0;0;0;1;0;0;1;0
2382;coagulation;0;0;0;0;0;0;1;0
2383;coaguler;0;1;0;0;0;1;1;0
2384;coalition;0;0;0;0;0;0;0;1
2385;coassement;0;1;0;0;0;0;1;0
2386;coasser;0;1;0;0;0;0;1;0
2387;cobalt;0;0;0;0;0;0;1;0
2388;cobra;0;1;0;0;0;1;1;0
2389;coca;0;0;0;0;0;0;1;0
2390;cocarde;0;0;0;0;0;0;0;1
2391;cocaã¯ne;0;1;1;0;0;1;1;0
2392;coche;0;0;0;0;0;0;1;0
2393;cochon;0;0;0;0;0;1;1;0
2394;cockpit;0;0;0;0;0;0;0;1
2395;cocktail;0;0;0;0;0;0;0;1
2396;cocon;0;0;0;0;0;0;0;1
2397;cocu;0;0;1;0;0;1;1;0
2398;coder;0;0;0;0;0;0;1;0
2399;codex;0;0;0;0;0;0;0;1
2400;codification;0;0;0;0;0;0;0;1
2401;codifier;0;0;0;0;0;0;0;1
2402;coefficient;0;0;0;0;0;0;0;1
2403;coercitif;0;1;1;0;0;0;1;0
2404;coercition;0;1;1;1;0;1;1;0
2405;coexistence;0;0;0;0;0;0;0;1
2406;coexister;0;0;0;0;0;0;0;1
2407;coffre;0;1;1;0;0;0;1;0
2408;coffre fort;0;0;0;0;0;0;0;1
2409;cognitif;0;0;0;0;0;0;0;1
2410;cognition;0;0;0;0;0;0;0;1
2411;cohabitation;0;0;0;0;0;0;0;1
2412;cohorte;0;0;0;0;0;0;0;1
2413;cohérence;0;0;0;0;0;0;0;1
2414;cohérent;0;0;0;0;0;0;0;1
2415;cohésif;0;0;0;0;0;0;0;1
2416;cohésion;0;0;0;0;0;0;0;1
2417;coiffeur|coiffeuse;0;0;0;0;0;0;0;1
2418;coiffure;0;0;0;0;0;0;0;1
2419;coin;0;0;0;0;0;0;0;1
2420;coin coin;0;0;0;1;0;1;1;0
2421;coin feu;1;0;0;0;0;0;0;1
2422;coin feu;1;0;0;0;0;0;0;1
2423;coincement;0;1;0;0;0;0;1;0
2424;coincer;0;1;1;1;1;0;1;0
2425;coke;0;0;0;0;0;0;1;0
2426;col;0;0;0;0;0;0;0;1
2427;col roulé;0;0;0;0;0;0;0;1
2428;colibri;0;0;0;0;0;0;0;1
2429;colimaçon;0;0;0;0;0;0;0;1
2430;colique;0;0;1;0;0;1;1;0
2431;colis;0;0;0;0;0;0;0;1
2432;collaborateur;0;0;0;0;0;0;0;1
2433;collage;0;1;0;0;0;0;1;0
2434;collante;0;0;0;0;0;1;1;0
2435;collation;0;0;0;0;0;0;0;1
2436;collationner;0;0;0;0;0;0;0;1
2437;collatéral;0;0;0;0;0;0;0;1
2438;colle;0;0;0;0;0;0;0;1
2439;collecter;0;0;0;0;0;0;0;1
2440;collectif;0;0;0;0;0;0;0;1
2441;collection;0;0;0;0;0;0;0;1
2442;collectionner;0;0;0;0;0;0;0;1
2443;collectionneur;0;0;0;0;0;0;0;1
2444;collectivement;0;0;0;0;0;0;0;1
2445;collerette;0;0;0;0;0;0;0;1
2446;colley;0;0;0;0;0;0;0;1
2447;collier;0;0;0;0;0;0;0;1
2448;colline;0;0;0;0;0;0;0;1
2449;collision;0;1;1;1;1;0;1;0
2450;collocation;0;0;0;0;0;0;0;1
2451;colloque;0;0;0;0;0;0;0;1
2452;collusion;0;1;1;1;0;1;1;0
2453;collège;0;0;0;0;0;0;0;1
2454;collègue;0;0;0;0;0;0;0;1
2455;collégien;0;0;0;0;0;0;0;1
2456;colombe;0;0;0;0;0;0;0;1
2457;colombier;0;0;0;0;0;0;0;1
2458;colon;0;1;0;0;0;0;1;0
2459;colonel;0;0;0;0;0;0;0;1
2460;colonial;0;1;0;1;0;0;1;0
2461;colonie;0;1;0;1;0;0;1;0
2462;colonisateur;0;1;0;0;0;0;1;0
2463;colonnaire;0;0;0;0;0;0;0;1
2464;colonne;0;0;0;0;0;0;0;1
2465;colonne;0;0;0;0;0;0;0;1
2466;colonne vertébral;0;0;0;1;0;0;0;1
2467;colophon;0;0;0;0;0;0;0;1
2468;colorant;0;0;0;0;0;0;0;1
2469;coloration;0;0;0;0;0;0;0;1
2470;colorer;0;0;0;0;0;0;0;1
2471;colorier;0;0;0;0;0;0;0;1
2472;colossal;0;0;0;0;0;0;0;1
2473;colportage;0;0;0;0;0;0;1;0
2474;colporter;0;0;0;0;0;0;1;0
2475;colère;0;1;0;1;0;1;1;0
2476;colère;0;0;0;1;0;1;1;0
2477;coma;0;1;1;0;0;0;1;0
2478;comateux;0;1;1;0;0;0;1;0
2479;combat;0;1;1;1;0;0;1;0
2480;combatif;0;1;0;1;0;0;1;0
2481;combattant;0;0;0;1;0;0;0;1
2482;combattre;0;1;0;1;0;0;1;0
2483;combinaison;0;0;0;0;0;0;0;1
2484;combinatoire;0;0;0;0;0;0;0;1
2485;combiner;0;0;0;0;0;0;0;1
2486;combler;1;0;0;0;0;0;0;1
2487;combustible;0;0;0;0;0;0;0;1
2488;combustion;0;1;0;0;0;0;1;0
2489;comestible;0;0;0;0;0;0;0;1
2490;comique;1;0;0;0;0;0;0;1
2491;comité;0;0;0;0;0;0;0;1
2492;commande;0;0;0;0;0;0;0;1
2493;commandement;0;0;0;0;0;0;0;1
2494;commander;0;0;0;0;0;0;0;1
2495;commander;0;0;0;0;0;0;0;1
2496;commandeur;0;0;0;0;0;0;0;1
2497;commencement;0;0;0;0;0;0;0;1
2498;commencer;0;0;0;0;0;0;0;1
2499;commencer;1;0;0;0;0;0;0;1
2500;commentaire;0;0;0;0;0;0;0;1
2501;commentateur;0;0;0;0;0;0;0;1
2502;commenter;0;0;0;0;0;0;0;1
2503;commerce;0;0;0;0;0;0;0;1
2504;commercial;0;0;0;0;0;0;0;1
2505;commercialisable;0;0;0;0;0;0;0;1
2506;commercialiser;0;0;0;0;0;0;0;1
2507;commerçant;0;0;0;0;0;0;0;1
2508;commettre;0;0;0;0;0;0;0;1
2509;commissaire;0;0;0;0;0;0;0;1
2510;commissaire priseur;0;0;0;0;0;0;0;1
2511;commissariat;0;0;0;0;0;0;0;1
2512;commission;0;0;0;0;0;0;0;1
2513;commissionner;0;0;0;0;0;0;0;1
2514;commode;1;0;0;0;0;0;0;1
2515;commodité;0;0;0;0;0;0;0;1
2516;commodore;0;0;0;0;0;0;0;1
2517;commonwealth;0;0;0;0;0;0;0;1
2518;commotion;0;1;1;1;0;0;1;0
2519;commotion cérébral;0;1;1;1;0;0;1;0
2520;commuer;0;0;0;0;0;0;0;1
2521;commun;0;0;0;0;0;0;0;1
2522;communauté;0;0;0;0;0;0;0;1
2523;commune;0;0;0;0;0;0;0;1
2524;communicable;0;0;0;0;0;0;0;1
2525;communicatif;1;0;0;0;0;0;0;1
2526;communication;0;0;0;0;0;0;0;1
2527;communier;0;0;0;0;0;0;0;1
2528;communion;0;0;0;0;0;0;0;1
2529;communiquer;0;0;0;0;0;0;0;1
2530;communisme;0;1;1;1;0;0;1;0
2531;communiste;0;1;0;1;0;0;1;0
2532;commun|communs;0;0;0;0;0;0;0;1
2533;communément;0;0;0;0;0;0;0;1
2534;commutateur;0;0;0;0;0;0;0;1
2535;commutatif;0;0;0;0;0;0;0;1
2536;commutation;0;0;0;0;0;0;0;1
2537;commuter;0;0;0;0;0;0;0;1
2538;commère;0;0;0;0;0;1;1;0
2539;commémoratif;0;0;1;0;0;0;0;1
2540;commémoration;1;0;0;0;0;0;0;1
2541;commémorer;0;0;1;0;0;0;0;1
2542;commérage;0;0;0;0;0;1;1;0
2543;commérer;0;0;0;0;0;1;1;0
2544;compact;0;0;0;0;0;0;0;1
2545;compactage;0;0;0;0;0;0;0;1
2546;compagne;0;0;0;0;0;0;0;1
2547;compagnie;0;0;0;0;0;0;0;1
2548;compagnie aérien;0;0;0;0;0;0;0;1
2549;compagnon;0;0;0;0;0;0;0;1
2550;comparable;0;0;0;0;0;0;0;1
2551;comparaison;0;0;0;0;0;0;1;0
2552;comparatif;0;0;0;0;0;0;0;1
2553;compartiment;0;0;0;0;0;0;0;1
2554;compas;0;0;0;0;0;0;0;1
2555;compatibilité;0;0;0;0;0;0;0;1
2556;compatible;0;0;0;0;0;0;0;1
2557;compatir;0;0;1;0;0;0;0;1
2558;compatissant;0;1;1;0;0;0;0;1
2559;compatissante;0;1;1;0;0;0;0;1
2560;compatissantes;0;1;1;0;0;0;0;1
2561;compatissants;0;1;1;0;0;0;0;1
2562;compatriote;0;0;0;0;0;0;0;1
2563;compensateur;0;0;0;0;0;0;0;1
2564;compensation;0;0;0;0;0;0;0;1
2565;compensatoire;0;0;0;0;0;0;0;1
2566;compenser;0;0;0;0;1;0;0;1
2567;compilation;0;0;0;0;0;0;0;1
2568;compiler;0;0;0;0;0;0;0;1
2569;complaindre;0;1;1;0;0;1;1;0
2570;complaire;0;0;0;0;0;1;1;0
2571;complaisance;0;0;0;0;0;0;0;1
2572;complaisant;0;0;0;0;0;1;1;0
2573;complet;0;0;0;0;0;0;0;1
2574;complexe;0;1;1;0;0;0;1;0
2575;complexité;0;0;0;0;0;0;1;0
2576;complication;0;1;1;0;0;0;1;0
2577;complice;0;0;0;0;0;0;0;1
2578;complicité;0;0;0;0;0;0;0;1
2579;compliment;0;0;0;0;1;0;0;1
2580;complimenter;0;0;0;0;1;0;0;1
2581;compliquer;0;1;1;0;0;1;1;0
2582;complot;0;1;1;1;1;0;1;0
2583;comploter;0;1;0;1;0;0;1;0
2584;complètement;0;0;0;0;0;0;0;1
2585;complètement;0;0;1;0;0;0;1;0
2586;complément;0;0;0;0;1;0;0;1
2587;complémentaire;0;0;0;0;0;0;0;1
2588;compléter;0;0;0;0;1;0;0;1
2589;comportement;0;0;0;0;0;0;0;1
2590;comporter;0;0;0;0;0;0;0;1
2591;composant;0;0;0;0;0;0;0;1
2592;composante;0;0;0;0;0;0;0;1
2593;composer;0;0;0;0;0;0;1;0
2594;composer;0;0;0;0;0;0;0;1
2595;composer numéro;0;0;0;0;0;0;0;1
2596;composite;0;0;0;0;0;0;0;1
2597;compositeur;0;0;0;0;0;0;0;1
2598;composition;0;0;0;0;0;0;0;1
2599;compost;0;0;0;0;0;1;1;0
2600;composter;0;0;0;0;0;1;1;0
2601;composé constituer;0;0;0;0;0;0;0;1
2602;comprendre;0;0;0;0;0;0;0;1
2603;compresser;0;0;0;1;0;0;1;0
2604;compressible;0;1;1;0;0;0;1;0
2605;comprimer;0;1;1;0;0;0;1;0
2606;compromettre;0;0;0;0;0;0;0;1
2607;compréhensif;0;0;0;0;0;0;0;1
2608;compréhension;0;0;0;0;0;0;0;1
2609;comptabilité;0;0;0;0;0;0;0;1
2610;comptable;0;0;0;0;0;0;0;1
2611;compte;0;0;0;0;0;0;0;1
2612;compte;0;0;0;0;0;0;0;1
2613;compte rebours;0;1;0;0;0;0;1;0
2614;compte tour;0;0;0;0;0;0;0;1
2615;compter;0;0;0;0;0;0;0;1
2616;compter rebours;0;1;0;0;0;0;1;0
2617;compter rendre;0;0;0;0;0;0;0;1
2618;compteur vitesse;0;0;0;0;0;0;0;1
2619;comptoir;0;0;0;0;0;0;1;0
2620;compulsion;0;1;0;1;0;0;1;0
2621;compétence;0;0;0;0;0;0;0;1
2622;compétent;0;0;0;0;0;0;0;1
2623;compétitif;0;0;0;1;0;0;1;0
2624;compétition;0;0;0;1;0;0;1;0
2625;comte;0;0;0;0;0;0;0;1
2626;comté;0;0;0;0;0;0;0;1
2627;comète;0;0;0;0;0;0;0;1
2628;comédien;0;0;0;0;0;0;0;1
2629;con;0;0;0;1;0;1;1;0
2630;concaténation;0;0;0;0;0;0;0;1
2631;concave;0;0;0;0;0;0;0;1
2632;concentration;0;0;0;0;0;0;0;1
2633;concentrer;0;0;0;0;0;0;0;1
2634;concentrer;0;0;0;0;0;0;0;1
2635;concentrique;0;0;0;0;0;0;0;1
2636;concepteur;0;0;0;0;0;0;0;1
2637;conception;0;0;0;0;0;0;0;1
2638;concerner;0;1;1;0;0;0;1;0
2639;concerner;0;0;0;0;0;0;0;1
2640;concert;1;0;0;0;0;0;0;1
2641;concession;0;0;0;0;0;0;0;1
2642;concessionnaire;0;0;0;0;0;0;0;1
2643;concevable;0;0;0;0;0;0;0;1
2644;concevoir;0;0;0;0;0;0;0;1
2645;concierge;0;0;0;0;0;1;0;1
2646;conciliation;0;0;0;0;0;0;0;1
2647;concilier;0;0;0;0;0;0;0;1
2648;concis;0;0;0;0;0;0;0;1
2649;concision;0;0;0;0;0;0;0;1
2650;conclave;0;0;0;0;0;0;0;1
2651;conclure;0;0;0;0;0;0;0;1
2652;conclusion;0;0;0;0;0;0;0;1
2653;conclusion;0;0;0;0;0;0;0;1
2654;concoction;0;0;0;0;0;0;0;1
2655;concomitance;0;0;0;0;0;0;0;1
2656;concomitant;0;0;0;0;0;0;0;1
2657;concordance;0;0;0;0;0;0;0;1
2658;concorde;0;0;0;0;0;0;0;1
2659;concorder;0;0;0;0;0;0;0;1
2660;concourir;0;0;0;0;0;0;0;1
2661;concours;0;1;0;1;0;0;1;0
2662;concret;0;0;0;0;0;0;0;1
2663;concrétiser;0;0;0;0;0;0;0;1
2664;concrétiser;0;0;0;0;0;0;0;1
2665;concubinage;0;0;0;0;0;0;0;1
2666;concurrence;0;0;0;1;0;0;1;0
2667;concurrent;0;1;1;1;0;1;1;0
2668;concurrentiel;0;0;0;1;0;0;1;0
2669;condamnation;0;1;1;1;0;1;1;0
2670;condamner;0;1;1;0;0;0;1;0
2671;condensation;0;0;0;0;0;0;0;1
2672;condenser;0;0;0;0;0;0;0;1
2673;condescendance;0;0;1;1;0;1;1;0
2674;condescendant;0;0;0;0;0;1;1;0
2675;condescendre;0;0;0;0;0;1;1;0
2676;condiment;1;0;0;0;0;0;0;1
2677;condition;0;0;0;0;0;0;0;1
2678;condition;0;0;0;0;0;0;0;1
2679;condition préalable;0;0;0;0;0;0;0;1
2680;conditionnel;0;0;0;0;0;0;0;1
2681;conditionner;0;0;0;0;0;0;1;0
2682;condoléance;0;0;1;0;0;0;0;1
2683;conducteur;0;0;0;0;0;0;0;1
2684;conduction;0;0;0;0;0;0;0;1
2685;conductivité;0;0;0;0;0;0;0;1
2686;conduire;0;0;0;0;0;0;0;1
2687;conduire cheminée;0;0;0;0;0;0;0;1
2688;confection;0;0;0;0;0;0;0;1
2689;confectionner;0;0;0;0;0;0;0;1
2690;confession;0;0;0;0;0;0;0;1
2691;confessionnal;0;1;0;0;0;0;0;1
2692;confessionnel;0;0;0;0;0;0;0;1
2693;confiance;0;1;0;0;0;0;0;1
2694;confiant;0;0;0;0;0;0;0;1
2695;confidentiel;0;0;0;0;0;0;0;1
2696;confidentiellement;0;0;0;0;0;0;0;1
2697;confier;0;0;0;0;0;0;0;1
2698;configuration;0;0;0;0;0;0;0;1
2699;confiner;0;1;1;1;0;1;1;0
2700;confins;0;0;0;0;0;0;0;1
2701;confire;0;0;0;0;0;0;0;1
2702;confirmation;0;0;0;0;0;0;0;1
2703;confirmation;0;0;0;0;0;0;0;1
2704;confirmer;0;0;0;0;0;0;0;1
2705;confiscation;0;1;1;0;0;0;1;0
2706;confisquer;0;0;1;1;0;0;1;0
2707;confiture;0;0;0;0;0;0;0;1
2708;conflagration;0;1;0;1;1;0;1;0
2709;conflictuel;0;0;0;1;0;1;1;0
2710;conflit;0;0;0;1;0;0;1;0
2711;confluence;0;0;0;0;0;0;0;1
2712;confluent;0;0;0;0;0;0;0;1
2713;confondre;0;1;0;0;1;0;1;0
2714;conformation;0;0;0;0;0;0;0;1
2715;conforme;0;0;0;0;0;0;0;1
2716;conformer;0;0;0;0;0;0;0;1
2717;conformité;0;0;0;0;0;0;0;1
2718;confort;0;0;0;0;0;0;0;1
2719;confortable;1;0;0;0;0;0;0;1
2720;conforter;0;0;0;0;0;0;0;1
2721;confraternel;0;0;0;0;0;0;0;1
2722;confrontation;0;1;0;1;0;0;1;0
2723;confronter;0;0;0;1;0;0;1;0
2724;confrère;0;0;0;0;0;0;0;1
2725;confrérie;0;0;0;0;0;0;0;1
2726;confrérie féminin;0;0;0;0;0;0;0;1
2727;confus;0;1;1;0;0;0;1;0
2728;confusion;0;1;1;1;1;0;1;0
2729;confédération;0;0;0;0;0;0;0;1
2730;confédérer;0;0;0;0;0;0;0;1
2731;conférence;0;0;0;0;0;0;0;1
2732;conférencier;0;0;0;0;0;0;0;1
2733;conférer;0;0;0;0;0;0;0;1
2734;congeler;0;0;0;0;0;0;1;0
2735;congestion;0;0;0;1;0;0;1;0
2736;conglomérat;0;0;0;0;0;0;0;1
2737;conglomérer;0;0;0;0;0;0;0;1
2738;congratulateur;1;0;0;0;0;0;0;1
2739;congruence;0;0;0;0;0;0;0;1
2740;congrès;0;0;0;0;0;1;0;1
2741;congrès;0;0;0;0;0;0;0;1
2742;congrégation;0;0;0;0;0;0;0;1
2743;congé;1;0;0;0;0;0;0;1
2744;congédier;0;1;1;1;0;0;1;0
2745;congélateur;0;0;0;0;0;0;0;1
2746;congélation;0;0;0;0;0;0;1;0
2747;congénital;0;1;0;0;0;0;1;0
2748;conique;0;0;0;0;0;0;0;1
2749;conjecture;0;1;1;0;0;0;1;0
2750;conjecturer;0;0;0;0;0;0;0;1
2751;conjoindre;0;0;0;0;0;0;0;1
2752;conjoint;0;0;0;0;0;0;0;1
2753;conjoint;0;0;0;0;0;0;0;1
2754;conjointement;0;0;0;0;0;0;0;1
2755;conjonctif;0;0;0;0;0;0;0;1
2756;conjonction;0;0;0;0;0;0;0;1
2757;conjonctive;0;0;0;0;0;0;0;1
2758;conjoncture;0;0;0;0;0;0;0;1
2759;conjugaison;0;0;0;0;0;0;0;1
2760;conjugal;0;0;0;0;0;0;0;1
2761;conjuguer;0;0;0;0;0;0;0;1
2762;conjuguer;0;0;0;0;0;0;0;1
2763;connaissance;0;0;0;0;0;0;0;1
2764;connaisseur;0;0;0;0;0;0;0;1
2765;connard;0;0;0;1;0;1;1;0
2766;connaître;0;0;0;0;0;0;0;1
2767;connaître;0;0;0;0;0;0;0;1
2768;connaître tout monde;1;0;0;0;0;0;0;1
2769;connecter;0;0;0;0;0;0;0;1
2770;connecter;0;0;0;0;0;0;0;1
2771;connerie;0;0;0;1;0;1;1;0
2772;connexion;0;0;0;0;0;0;0;1
2773;conquérant;0;0;0;0;0;0;0;1
2774;conquérir;1;0;0;0;0;0;0;1
2775;conquête;0;1;0;1;0;0;1;0
2776;consacrer;0;0;0;0;0;0;0;1
2777;consanguin;0;1;1;0;0;1;1;0
2778;consciemment;0;0;0;0;0;0;0;1
2779;conscience;0;0;0;0;0;0;0;1
2780;consciencieux;0;0;0;0;0;0;0;1
2781;conscient;0;0;0;0;0;0;0;1
